-3.141592654	-3.141592654	-92.68432
-3.141592654	-3.036872899	-92.68432
-3.141592654	-2.932153144	-92.68432
-3.141592654	-2.827433389	-92.68432
-3.141592654	-2.722713634	-92.68432
-3.141592654	-2.617993879	-92.68432
-3.141592654	-2.513274124	-92.68432
-3.141592654	-2.408554369	-92.68432
-3.141592654	-2.303834614	-92.68432
-3.141592654	-2.199114859	-92.68432
-3.141592654	-2.094395104	-92.68432
-3.141592654	-1.989675349	-92.68432
-3.141592654	-1.884955594	-92.68432
-3.141592654	-1.780235839	-92.68432
-3.141592654	-1.675516084	-92.68432
-3.141592654	-1.570796329	-92.68432
-3.141592654	-1.466076574	-92.68432
-3.141592654	-1.361356819	-92.68432
-3.141592654	-1.256637064	-92.68432
-3.141592654	-1.151917309	-92.68432
-3.141592654	-1.047197554	-92.68432
-3.141592654	-0.942477799	-92.68432
-3.141592654	-0.837758044	-92.68432
-3.141592654	-0.733038289	-92.68432
-3.141592654	-0.628318534	-92.68432
-3.141592654	-0.523598779	-92.68432
-3.141592654	-0.418879024	-92.68432
-3.141592654	-0.314159269	-92.68432
-3.141592654	-0.209439514	-92.68432
-3.141592654	-0.104719759	-92.68432
-3.141592654	-3.99999869338e-09	-92.68432
-3.141592654	0.104719751	-92.68432
-3.141592654	0.209439506	-92.68432
-3.141592654	0.314159261	-92.68432
-3.141592654	0.418879016	-92.68432
-3.141592654	0.523598771	-92.68432
-3.141592654	0.628318526	-92.68432
-3.141592654	0.733038281	-92.68432
-3.141592654	0.837758036	-92.68432
-3.141592654	0.942477791	-92.68432
-3.141592654	1.047197546	-92.68432
-3.141592654	1.151917301	-92.68432
-3.141592654	1.256637056	-92.68432
-3.141592654	1.361356811	-92.68432
-3.141592654	1.466076566	-92.68432
-3.141592654	1.570796321	-92.68432
-3.141592654	1.675516076	-92.68432
-3.141592654	1.780235831	-92.68432
-3.141592654	1.884955586	-92.68432
-3.141592654	1.989675341	-92.68432
-3.141592654	2.094395096	-92.68432
-3.141592654	2.199114851	-92.68432
-3.141592654	2.303834606	-92.68432
-3.141592654	2.408554361	-92.68432
-3.141592654	2.513274116	-92.68432
-3.141592654	2.617993871	-92.68432
-3.141592654	2.722713626	-92.68432
-3.141592654	2.827433381	-92.68432
-3.141592654	2.932153136	-92.68432
-3.141592654	3.036872891	-92.68432
-3.036872899	-3.141592654	-92.67783
-3.036872899	-3.036872899	-92.67783
-3.036872899	-2.932153144	-92.67783
-3.036872899	-2.827433389	-92.67783
-3.036872899	-2.722713634	-92.67783
-3.036872899	-2.617993879	-92.67783
-3.036872899	-2.513274124	-92.67783
-3.036872899	-2.408554369	-92.67783
-3.036872899	-2.303834614	-92.67783
-3.036872899	-2.199114859	-92.67783
-3.036872899	-2.094395104	-92.67783
-3.036872899	-1.989675349	-92.67783
-3.036872899	-1.884955594	-92.67783
-3.036872899	-1.780235839	-92.67783
-3.036872899	-1.675516084	-92.67783
-3.036872899	-1.570796329	-92.67783
-3.036872899	-1.466076574	-92.67783
-3.036872899	-1.361356819	-92.67783
-3.036872899	-1.256637064	-92.67783
-3.036872899	-1.151917309	-92.67783
-3.036872899	-1.047197554	-92.67783
-3.036872899	-0.942477799	-92.67783
-3.036872899	-0.837758044	-92.67783
-3.036872899	-0.733038289	-92.67783
-3.036872899	-0.628318534	-92.67783
-3.036872899	-0.523598779	-92.67783
-3.036872899	-0.418879024	-92.67783
-3.036872899	-0.314159269	-92.67783
-3.036872899	-0.209439514	-92.67783
-3.036872899	-0.104719759	-92.67783
-3.036872899	-3.99999869338e-09	-92.67783
-3.036872899	0.104719751	-92.67783
-3.036872899	0.209439506	-92.67783
-3.036872899	0.314159261	-92.67783
-3.036872899	0.418879016	-92.67783
-3.036872899	0.523598771	-92.67783
-3.036872899	0.628318526	-92.67783
-3.036872899	0.733038281	-92.67783
-3.036872899	0.837758036	-92.67783
-3.036872899	0.942477791	-92.67783
-3.036872899	1.047197546	-92.67783
-3.036872899	1.151917301	-92.67783
-3.036872899	1.256637056	-92.67783
-3.036872899	1.361356811	-92.67783
-3.036872899	1.466076566	-92.67783
-3.036872899	1.570796321	-92.67783
-3.036872899	1.675516076	-92.67783
-3.036872899	1.780235831	-92.67783
-3.036872899	1.884955586	-92.67783
-3.036872899	1.989675341	-92.67783
-3.036872899	2.094395096	-92.67783
-3.036872899	2.199114851	-92.67783
-3.036872899	2.303834606	-92.67783
-3.036872899	2.408554361	-92.67783
-3.036872899	2.513274116	-92.67783
-3.036872899	2.617993871	-92.67783
-3.036872899	2.722713626	-92.67783
-3.036872899	2.827433381	-92.67783
-3.036872899	2.932153136	-92.67783
-3.036872899	3.036872891	-92.67783
-2.932153144	-3.141592654	-92.67141
-2.932153144	-3.036872899	-92.67141
-2.932153144	-2.932153144	-92.67141
-2.932153144	-2.827433389	-92.67141
-2.932153144	-2.722713634	-92.67141
-2.932153144	-2.617993879	-92.67141
-2.932153144	-2.513274124	-92.67141
-2.932153144	-2.408554369	-92.67141
-2.932153144	-2.303834614	-92.67141
-2.932153144	-2.199114859	-92.67141
-2.932153144	-2.094395104	-92.67141
-2.932153144	-1.989675349	-92.67141
-2.932153144	-1.884955594	-92.67141
-2.932153144	-1.780235839	-92.67141
-2.932153144	-1.675516084	-92.67141
-2.932153144	-1.570796329	-92.67141
-2.932153144	-1.466076574	-92.67141
-2.932153144	-1.361356819	-92.67141
-2.932153144	-1.256637064	-92.67141
-2.932153144	-1.151917309	-92.67141
-2.932153144	-1.047197554	-92.67141
-2.932153144	-0.942477799	-92.67141
-2.932153144	-0.837758044	-92.67141
-2.932153144	-0.733038289	-92.67141
-2.932153144	-0.628318534	-92.67141
-2.932153144	-0.523598779	-92.67141
-2.932153144	-0.418879024	-92.67141
-2.932153144	-0.314159269	-92.67141
-2.932153144	-0.209439514	-92.67141
-2.932153144	-0.104719759	-92.67141
-2.932153144	-3.99999869338e-09	-92.67141
-2.932153144	0.104719751	-92.67141
-2.932153144	0.209439506	-92.67141
-2.932153144	0.314159261	-92.67141
-2.932153144	0.418879016	-92.67141
-2.932153144	0.523598771	-92.67141
-2.932153144	0.628318526	-92.67141
-2.932153144	0.733038281	-92.67141
-2.932153144	0.837758036	-92.67141
-2.932153144	0.942477791	-92.67141
-2.932153144	1.047197546	-92.67141
-2.932153144	1.151917301	-92.67141
-2.932153144	1.256637056	-92.67141
-2.932153144	1.361356811	-92.67141
-2.932153144	1.466076566	-92.67141
-2.932153144	1.570796321	-92.67141
-2.932153144	1.675516076	-92.67141
-2.932153144	1.780235831	-92.67141
-2.932153144	1.884955586	-92.67141
-2.932153144	1.989675341	-92.67141
-2.932153144	2.094395096	-92.67141
-2.932153144	2.199114851	-92.67141
-2.932153144	2.303834606	-92.67141
-2.932153144	2.408554361	-92.67141
-2.932153144	2.513274116	-92.67141
-2.932153144	2.617993871	-92.67141
-2.932153144	2.722713626	-92.67141
-2.932153144	2.827433381	-92.67141
-2.932153144	2.932153136	-92.67141
-2.932153144	3.036872891	-92.67141
-2.827433389	-3.141592654	-92.66508
-2.827433389	-3.036872899	-92.66508
-2.827433389	-2.932153144	-92.66508
-2.827433389	-2.827433389	-92.66508
-2.827433389	-2.722713634	-92.66508
-2.827433389	-2.617993879	-92.66508
-2.827433389	-2.513274124	-92.66508
-2.827433389	-2.408554369	-92.66508
-2.827433389	-2.303834614	-92.66508
-2.827433389	-2.199114859	-92.66508
-2.827433389	-2.094395104	-92.66507
-2.827433389	-1.989675349	-92.66508
-2.827433389	-1.884955594	-92.66508
-2.827433389	-1.780235839	-92.66508
-2.827433389	-1.675516084	-92.66508
-2.827433389	-1.570796329	-92.66508
-2.827433389	-1.466076574	-92.66508
-2.827433389	-1.361356819	-92.66508
-2.827433389	-1.256637064	-92.66508
-2.827433389	-1.151917309	-92.66508
-2.827433389	-1.047197554	-92.66508
-2.827433389	-0.942477799	-92.66508
-2.827433389	-0.837758044	-92.66508
-2.827433389	-0.733038289	-92.66508
-2.827433389	-0.628318534	-92.66508
-2.827433389	-0.523598779	-92.66508
-2.827433389	-0.418879024	-92.66508
-2.827433389	-0.314159269	-92.66508
-2.827433389	-0.209439514	-92.66507
-2.827433389	-0.104719759	-92.66508
-2.827433389	-3.99999869338e-09	-92.66508
-2.827433389	0.104719751	-92.66508
-2.827433389	0.209439506	-92.66508
-2.827433389	0.314159261	-92.66508
-2.827433389	0.418879016	-92.66508
-2.827433389	0.523598771	-92.66507
-2.827433389	0.628318526	-92.66508
-2.827433389	0.733038281	-92.66508
-2.827433389	0.837758036	-92.66508
-2.827433389	0.942477791	-92.66508
-2.827433389	1.047197546	-92.66508
-2.827433389	1.151917301	-92.66508
-2.827433389	1.256637056	-92.66508
-2.827433389	1.361356811	-92.66508
-2.827433389	1.466076566	-92.66508
-2.827433389	1.570796321	-92.66508
-2.827433389	1.675516076	-92.66508
-2.827433389	1.780235831	-92.66508
-2.827433389	1.884955586	-92.66508
-2.827433389	1.989675341	-92.66508
-2.827433389	2.094395096	-92.66508
-2.827433389	2.199114851	-92.66508
-2.827433389	2.303834606	-92.66508
-2.827433389	2.408554361	-92.66508
-2.827433389	2.513274116	-92.66508
-2.827433389	2.617993871	-92.66508
-2.827433389	2.722713626	-92.66508
-2.827433389	2.827433381	-92.66508
-2.827433389	2.932153136	-92.66508
-2.827433389	3.036872891	-92.66508
-2.722713634	-3.141592654	-92.65882
-2.722713634	-3.036872899	-92.65882
-2.722713634	-2.932153144	-92.65882
-2.722713634	-2.827433389	-92.65882
-2.722713634	-2.722713634	-92.65882
-2.722713634	-2.617993879	-92.65882
-2.722713634	-2.513274124	-92.65882
-2.722713634	-2.408554369	-92.65882
-2.722713634	-2.303834614	-92.65882
-2.722713634	-2.199114859	-92.65882
-2.722713634	-2.094395104	-92.65882
-2.722713634	-1.989675349	-92.65882
-2.722713634	-1.884955594	-92.65882
-2.722713634	-1.780235839	-92.65882
-2.722713634	-1.675516084	-92.65882
-2.722713634	-1.570796329	-92.65882
-2.722713634	-1.466076574	-92.65882
-2.722713634	-1.361356819	-92.65882
-2.722713634	-1.256637064	-92.65882
-2.722713634	-1.151917309	-92.65882
